Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  
39,40,7,8,33577.29,0.22,0,-26.39,-122.705,375.832
39,40,8,9,29905.04,0.2,0,-1.27,-120.22,375.832
39,40,9,10,121370.95,0.24,0,4.29,-538.332,375.832
39,40,10,11,123293.1,0.25,0,-7.07,-605.514,375.832
39,40,11,12,52285.43,0.45,0,25.62,-286.503,377.427
39,40,12,13,-222746.53,0.07,0,-10.87,1361.475,377.427
39,40,13,14,-27295.6,0.74,0,-7.39,186.847,377.427
39,40,14,15,-17313.83,0.66,0,-29.55,133.342,377.427
39,40,15,16,-8156.03,0.64,0,13.55,71.003,377.427
39,40,16,17,-1520.57,0.49,0,12.4,15.043,377.427
39,40,17,18,-2135.96,0.61,0,16.52,24.149,377.427
39,40,18,19,-305.67,0.14,0,2.11,3.974,377.427
39,40,19,20,-514.26,0.64,0,4.36,7.742,377.427
39,40,20,21,-367.97,0.73,0,-39.2,6.463,377.427
39,40,21,22,1343.16,0.87,0,35.36,-27.852,378.748
39,40,22,23,1644.96,0.94,0,9.22,-40.505,378.748
39,40,23,24,1081.58,1.01,0,-3.95,-31.96,378.748
39,40,24,25,383.62,0.61,0,7.89,-13.764,378.748
39,40,25,26,-864.61,1.11,0,-24.63,38.182,378.748
39,40,26,27,-928.84,0.87,0,-15.22,51.273,378.748
39,40,27,28,-314.9,0.81,0,25.51,22.124,378.748
39,40,28,29,179.63,0.55,0,9.77,-16.406,378.748
39,40,29,30,199.71,0.54,0,-8.98,-24.32,378.748
39,40,30,31,-16.69,2.68,0,-6.23,2.794,378.748
39,40,31,32,235,0.38,0,-10.53,-50.448,339.894
39,40,32,33,163.3,0.37,0,-18.34,-52.584,339.894
39,40,33,34,285.05,0.45,0,18.92,-146.856,339.894
39,40,34,35,295.67,0.4,0,-42.75,-266.573,339.894
39,40,35,36,148.23,0.56,0,-9.95,-267.283,339.894
39,40,36,37,867.58,0.03,0,-38.88,-3911.025,339.894
39,40,37,38,532.41,0.03,0,-30.84,-5280.285,186.943
39,40,38,41,318,0.05,0,169.71,9461.313,186.943
39,40,41,42,160.47,0.2,0,6.52,-1591.48,186.943
39,40,42,43,28.03,0.6,0,15.61,-69.494,186.943
39,40,43,44,-53.6,0.09,0,-41.02,53.158,186.943
39,40,44,45,-125.62,0.45,0,-32.48,62.293,186.943
39,40,45,46,242.79,0.26,0,30.07,-68.797,186.943
39,40,46,47,195.34,0.74,0,2.86,-49.017,264.876
39,40,47,48,-299.47,1.06,0,-51.77,50.098,264.876
39,40,48,1,150.7,0.57,0,35.47,-92.522,264.876
40,41,1,2,1288.93,1.31,0,0.32,-2.483,358.78
40,41,2,3,1798.26,1.94,0,69.1,-3.745,358.78
40,41,3,4,1016.03,0.05,0,-80.35,-2.292,358.78
40,41,4,5,2060.34,0.79,0,2.81,-5.047,358.78
40,41,5,6,4095.98,0.12,0,-7.02,-10.919,358.78
40,41,6,7,4220.07,0.13,0,13.49,-12.273,358.78
40,41,7,8,12419.44,0.15,0,-24.16,-39.503,358.78
40,41,8,9,12622.84,0.13,0,0.17,-44.036,358.78
40,41,9,10,43606.76,0.12,0,6.56,-167.349,358.78
40,41,10,11,45856.05,0.14,0,-3.99,-194.164,358.78
40,41,11,12,20116.58,0.33,0,30,-94.699,360.245
40,41,12,13,-85239.19,0.06,0,-14.46,445.814,360.245
40,41,13,14,-9331.85,0.51,0,-13.55,54.442,360.245
40,41,14,15,-5391.84,0.39,0,-33.49,35.229,360.245
40,41,15,16,-2405.91,0.44,0,11.35,17.686,360.245
40,41,16,17,-535.84,0.8,0,11.4,4.452,360.245
40,41,17,18,-668.84,0.23,0,14.5,6.316,360.245
40,41,18,19,-187.39,0.26,0,1.7,2.022,360.245
40,41,19,20,-151.93,0.09,0,3.03,1.885,360.245
40,41,20,21,-96.9,0.69,0,-39.47,1.392,360.245
40,41,21,22,146.19,1.38,0,37.34,-2.461,361.735
40,41,22,23,121.85,0.39,0,13.05,-2.413,361.735
40,41,23,24,-13.65,3.46,0,-0.49,0.321,361.735
40,41,24,25,-228.42,0.58,0,12.17,6.447,361.735
40,41,25,26,48.81,0.64,0,-27.28,-1.673,361.735
40,41,26,27,4.22,5.29,0,-18.67,-0.178,361.735
40,41,27,28,-13.57,1.32,0,23.76,0.716,361.735
40,41,28,29,24.69,1.22,0,12.95,-1.657,361.735
40,41,29,30,45.6,0.39,0,-6.17,-3.978,361.735
40,41,30,31,24.74,0.11,0,-6.09,-2.877,361.735
40,41,31,32,897.87,0.13,0,-18.58,-144.11,363.048
40,41,32,33,-498.69,0.08,0,-2.63,114.344,363.048
40,41,33,34,116.29,0.27,0,20.91,-39.994,363.048
40,41,34,35,148,0.24,0,-34.1,-81.445,363.048
40,41,35,36,99.27,0.32,0,5.24,-95.598,363.048
40,41,36,37,914.27,0.1,0,-12.7,-1760.904,363.048
40,41,37,38,800,0.09,0,11.32,-3852.059,363.048
40,41,38,39,1275.32,0.07,0,-131.29,-6367.643,94.115
40,41,39,42,630.9,0,0,262.47,9450.137,94.115
40,41,42,43,260.96,0.25,0,40.23,-1302.977,94.115
40,41,43,44,128.97,0.36,0,-84.73,-160.985,94.115
40,41,44,45,201.55,0.47,0,-85.57,-100.634,94.115
40,41,45,46,-191.63,0.39,0,75.74,47.841,94.115
40,41,46,47,6.51,50.82,0,-3.19,-3.598,364.67
40,41,47,48,250.42,3.55,0,-123.11,-86.511,364.67
40,41,48,1,-140.92,5.65,0,170.67,151.294,364.67
41,42,1,2,1383.75,2.6,0,-1.91,-2.448,355.513
41,42,2,3,-1177.52,3.22,0,66.19,2.248,355.513
41,42,3,4,-845.79,1.02,0,-81.45,1.746,355.513
41,42,4,5,4714.31,0.19,0,4.11,-10.54,355.513
41,42,5,6,7978.81,0.07,0,-5.75,-19.368,355.513
41,42,6,7,4134.42,0.09,0,13.73,-10.921,355.513
41,42,7,8,16120.27,0.06,0,-24.04,-46.454,355.513
41,42,8,9,14414.94,0,0,0.17,-45.432,355.513
41,42,9,10,55579.78,0.06,0,7.47,-192.13,355.513
41,42,10,11,56689.31,0,0,-4.37,-215.575,355.513
41,42,11,12,24169.4,0.42,0,28.64,-101.91,357.279
41,42,12,13,-101633.18,0.09,0,-9.75,474.498,357.279
41,42,13,14,-13824.59,0.6,0,-12.86,71.709,357.279
41,42,14,15,-8683.65,0.5,0,-33.17,50.243,357.279
41,42,15,16,-4159.7,0.59,0,11.58,26.954,357.279
41,42,16,17,-844.99,0.79,0,11.8,6.16,357.279
41,42,17,18,-1135.67,0.68,0,14.27,9.359,357.279
41,42,18,19,-253.28,0.77,0,2.07,2.372,357.279
41,42,19,20,-284.9,0.9,0,2.55,3.049,357.279
41,42,20,21,-195.01,1.34,0,-39.3,2.4,357.279
41,42,21,22,491.86,0.21,0,36.53,-7.036,358.627
41,42,22,23,516.27,1.58,0,13.08,-8.616,358.627
41,42,23,24,177.48,1.39,0,-0.37,-3.485,358.627
41,42,24,25,-260.8,1.98,0,15.18,6.081,358.627
41,42,25,26,-26.02,23.01,0,-25.13,0.728,358.627
41,42,26,27,-218.76,2.24,0,-15.69,7.432,358.627
41,42,27,28,-105.56,1.12,0,25.11,4.414,358.627
41,42,28,29,124.7,0.36,0,11,-6.518,358.627
41,42,29,30,164.32,0.49,0,-9.48,-10.931,358.627
41,42,30,31,38.89,0.57,0,-7.04,-3.363,358.627
41,42,31,32,282.11,0.3,0,-14.45,-32.684,360.337
41,42,32,33,173.75,0.18,0,-16.06,-27.68,360.337
41,42,33,34,312.39,0.37,0,18.2,-71.092,360.337
41,42,34,35,358.31,0.27,0,-33.6,-122.316,360.337
41,42,35,36,188.8,0.52,0,10.71,-103.121,360.337
41,42,36,37,1501.61,0.21,0,-16.55,-1435.278,360.337
41,42,37,38,1130.87,0.1,0,-23.99,-2161.823,360.337
41,42,38,39,787.2,0.17,0,-66.91,-3762.139,360.337
41,42,39,40,166.14,0.19,0,-269.89,-50.257,5.702
41,42,43,44,119.26,0.47,0,-93.45,-2286.779,361.435
41,42,44,45,106.78,0.69,0,-42.62,-511.879,361.435
41,42,45,46,33.19,0.99,0,30.2,-63.635,361.435
41,42,46,47,-81.31,0.86,0,-3.83,77.953,361.435
41,42,47,48,207.05,2.94,0,-101.44,-113.434,361.435
41,42,48,1,-11.5,37.58,0,111.39,16.154,361.435
42,43,1,2,35656.76,0.38,0,-0.85,-59.293,359.803
42,43,2,3,61330.76,0.2,0,67.67,-109.816,359.803
42,43,3,4,32095.82,0.22,0,-80.67,-62.009,359.803
42,43,4,5,-2322.05,0.25,0,3.32,4.85,359.803
42,43,5,6,1914.02,0.42,0,-6.52,-4.331,359.803
42,43,6,7,12970.24,0.17,0,13.53,-31.864,359.803
42,43,7,8,7690.19,0.07,0,-25,-20.559,359.803
42,43,8,9,7089.46,0.11,0,-0.53,-20.676,359.803
42,43,9,10,18278.27,0.07,0,5.15,-58.303,359.803
42,43,10,11,20076.28,0.06,0,-6.97,-70.238,359.803
42,43,11,12,10179.51,0.31,0,27.99,-39.32,361.113
42,43,12,13,-38925.72,0.2,0,-9.16,165.891,361.113
42,43,13,14,-4524.42,0.41,0,-12.88,21.35,361.113
42,43,14,15,-1890.21,0.44,0,-32.8,9.91,361.113
42,43,15,16,-674.76,0.45,0,12.08,3.946,361.113
42,43,16,17,-405.95,0.14,0,11.99,2.659,361.113
42,43,17,18,-320.22,0.36,0,14.49,2.36,361.113
42,43,18,19,-423.72,0.47,0,2.65,3.529,361.113
42,43,19,20,-103.8,0.99,0,2.8,0.982,361.113
42,43,20,21,-18.51,0.35,0,-38.39,0.2,361.113
42,43,21,22,-1049.15,0.31,0,36.64,13.093,362.256
42,43,22,23,-1671.79,0.4,0,14.31,24.157,362.256
42,43,23,24,-1853,0.33,0,1.35,31.238,362.256
42,43,24,25,-3147.13,0.31,0,18.59,62.417,362.256
42,43,25,26,2411.13,0.4,0,-28.23,-56.786,362.256
42,43,26,27,1828.91,0.32,0,-19.25,-51.69,362.256
42,43,27,28,513.54,0.32,0,23.36,-17.624,362.256
42,43,28,29,-75.95,0.36,0,10.63,3.208,362.256
42,43,29,30,12.22,2.13,0,-10.8,-0.645,362.256
42,43,30,31,204.71,0.16,0,-10.17,-13.756,362.256
42,43,31,32,130.46,0.14,0,-13.18,-11.465,364.44
42,43,32,33,86.85,0.07,0,-14.91,-10.177,364.44
42,43,33,34,118.84,0.12,0,19.9,-19.147,364.44
42,43,34,35,166.97,0.12,0,-29.41,-38.431,364.44
42,43,35,36,109.89,0.13,0,15.76,-37.94,364.44
42,43,36,37,1242.63,0.38,0,1.18,-686.435,364.44
42,43,37,38,541.72,0.25,0,-28.24,-523.69,364.44
42,43,38,39,288.94,0.31,0,-48.54,-558.637,364.44
42,43,39,40,21.61,1.29,0,-195.83,-104.466,364.44
42,43,40,41,242.11,0.09,0,-18.7,-4680.931,364.44
42,43,44,45,314.78,0.29,0,17.44,-6107.035,365.695
42,43,45,46,0.46,70.67,0,35.38,-2.237,365.695
42,43,46,47,-0.68,109.72,0,-50.56,1.315,365.695
42,43,47,48,371.34,0.47,0,-105.45,-360.214,365.695
42,43,48,1,92.57,1.67,0,81.67,-182.719,365.695
43,44,1,2,25936.16,0.31,0,-4.52,-42.124,377.838
43,44,2,3,33892.55,0.36,0,63.82,-59.184,377.838
43,44,3,4,16506.74,0.36,0,-82.43,-31.038,377.838
43,44,4,5,4042.76,0.13,0,3.43,-8.202,377.838
43,44,5,6,7035.32,0.15,0,-6.54,-15.431,377.838
43,44,6,7,4196.13,0.46,0,12.48,-9.97,377.838
43,44,7,8,6053.62,0.08,0,-25.01,-15.617,377.838
43,44,8,9,3978.61,0.17,0,-0.5,-11.17,377.838
43,44,9,10,18940.12,0.08,0,7.15,-58.008,377.838
43,44,10,11,18034.18,0.05,0,-5.38,-60.408,377.838
43,44,11,12,5712.78,0.22,0,28.2,-21.095,379.766
43,44,12,13,-31932.74,0.16,0,-8.61,129.716,379.766
43,44,13,14,-5036.06,0.27,0,-13.42,22.571,379.766
43,44,14,15,-3264.55,0.29,0,-33.61,16.201,379.766
43,44,15,16,-1554.22,0.15,0,11.64,8.569,379.766
43,44,16,17,-336.64,0.18,0,12.24,2.07,379.766
43,44,17,18,-476.47,0.14,0,14.3,3.282,379.766
43,44,18,19,-212.95,0.32,0,3.32,1.65,379.766
43,44,19,20,-172.42,0.4,0,2.78,1.51,379.766
43,44,20,21,-119.76,0.78,0,-38.01,1.192,379.766
43,44,21,22,-181.56,0.92,0,36.5,2.073,381.154
43,44,22,23,-470.23,0.39,0,14.96,6.174,381.154
43,44,23,24,-860.55,0.49,0,2.1,13.083,381.154
43,44,24,25,-2292.52,0.28,0,22.62,40.664,381.154
43,44,25,26,1594.44,0.33,0,-26.58,-33.272,381.154
43,44,26,27,866.55,0.36,0,-17.58,-21.473,381.154
43,44,27,28,194.84,0.46,0,24.17,-5.794,381.154
43,44,28,29,74.49,0.32,0,9.68,-2.69,381.154
43,44,29,30,101.95,0.42,0,-12.3,-4.531,381.154
43,44,30,31,39.49,1.05,0,-10.73,-2.194,381.154
43,44,31,32,120.82,0.27,0,-14.41,-8.588,383.184
43,44,32,33,73.6,0.21,0,-14.87,-6.801,383.184
43,44,33,34,153.42,0.22,0,17.94,-18.902,383.184
43,44,34,35,190.21,0.15,0,-30.26,-32.223,383.184
43,44,35,36,115.35,0.33,0,16.16,-27.915,383.184
43,44,36,37,608.82,0.46,0,6.21,-221.006,383.184
43,44,37,38,296.35,0.37,0,-38.73,-172.126,383.184
43,44,38,39,-31.85,1.66,0,-13.19,32.377,383.184
43,44,39,40,-47.25,0.13,0,-115.16,96.046,383.184
43,44,40,41,109.84,0.53,0,31.23,-558.219,383.184
43,44,41,42,120.02,0.3,0,-123.7,-222.228,34.9
43,44,42,45,126.45,0.11,0,318.08,702.4,34.9
43,44,45,46,113.55,0.34,0,56.34,-210.247,34.9
43,44,46,47,122.17,0.21,0,-34.73,-56.55,34.9
43,44,47,48,357.9,0.03,0,-89.32,-66.265,34.9
43,44,48,1,176.73,0.14,0,25.05,-49.626,34.9
44,45,1,2,38052.57,0.17,0,-3.05,-56.746,372.264
44,45,2,3,48990.87,0.18,0,65.23,-78.394,372.264
44,45,3,4,23556.62,0.18,0,-81.54,-40.528,372.264
44,45,4,5,5816.24,0.35,0,3.01,-10.775,372.264
44,45,5,6,8243.15,0.14,0,-6.75,-16.477,372.264
44,45,6,7,3445.19,0.26,0,12.86,-7.445,372.264
44,45,7,8,4259.97,0.1,0,-25.21,-9.973,372.264
44,45,8,9,2291.68,0.07,0,-0.6,-5.825,372.264
44,45,9,10,13635.53,0.31,0,6.43,-37.716,372.264
44,45,10,11,12610.85,0.31,0,-6.29,-38.053,372.264
44,45,11,12,3414.2,0.12,0,27.2,-11.331,374.37
44,45,12,13,-20594.13,0.15,0,-7.9,74.967,374.37
44,45,13,14,-4026.27,0.18,0,-12.28,16.123,374.37
44,45,14,15,-2882.91,0.19,0,-32.39,12.737,374.37
44,45,15,16,-1452.68,0.13,0,12.58,7.107,374.37
44,45,16,17,-265.65,0.13,0,12.58,1.444,374.37
44,45,17,18,-432.73,0.29,0,14.74,2.624,374.37
44,45,18,19,-174.67,0.69,0,3.36,1.186,374.37
44,45,19,20,-184.8,0.18,0,3.06,1.412,374.37
44,45,20,21,-142.84,0.82,0,-37.43,1.233,374.37
44,45,21,22,-125.48,1.24,0,34.58,1.237,376.023
44,45,22,23,-479.84,0.34,0,12.75,5.405,376.023
44,45,23,24,-1082.91,0.33,0,0.1,14.028,376.023
44,45,24,25,-2535.11,0.26,0,14.5,38.024,376.023
44,45,25,26,2172.7,0.28,0,-26.81,-38.02,376.023
44,45,26,27,851.97,0.36,0,-14.2,-17.539,376.023
44,45,27,28,150.89,0.6,0,25.46,-3.689,376.023
44,45,28,29,187.39,0.06,0,7.52,-5.497,376.023
44,45,29,30,160.93,0.08,0,-13.13,-5.733,376.023
44,45,30,31,-62.07,0.1,0,-6.86,2.721,376.023
44,45,31,32,118.88,0.17,0,-15.72,-6.54,377.471
44,45,32,33,60.07,0.14,0,-13.15,-4.206,377.471
44,45,33,34,160.01,0.16,0,17.59,-14.565,377.471
44,45,34,35,187.2,0.1,0,-29.83,-22.72,377.471
44,45,35,36,97.5,0.23,0,18.94,-16.271,377.471
44,45,36,37,-101.2,10.78,0,8.29,24.126,377.471
44,45,37,38,279.91,1.44,0,-41.67,-100.095,377.471
44,45,38,39,-291.59,1.06,0,-8.23,166.835,377.471
44,45,39,40,-118.31,1.68,0,-75.99,118.464,377.471
44,45,40,41,182.45,0.1,0,28.02,-365.375,377.471
44,45,41,42,124.19,0.47,0,-52.1,-47.383,28.767
44,45,42,43,316.6,0.2,0,20.44,-483.178,28.767
44,45,43,46,351.62,0.03,0,194.08,1609.889,28.767
44,45,46,47,489.14,0.05,0,-3.71,-746.501,28.767
44,45,47,48,566.05,0.03,0,-56.46,-215.969,28.767
44,45,48,1,214.89,0.16,0,19.74,-82.51,28.767
45,46,1,2,246870.86,0.2,0,-3.91,-336.961,365.098
45,46,2,3,402453.84,0.12,0,58,-588.61,365.098
45,46,3,4,206468.5,0.18,0,-87.95,-324.027,365.098
45,46,4,5,-9490.01,0.04,0,2.51,16.013,365.098
45,46,5,6,4313.91,0.14,0,-7.33,-7.838,365.098
45,46,6,7,56143.07,0.15,0,10.83,-110.064,365.098
45,46,7,8,1916.05,0.66,0,-25.68,-4.061,365.098
45,46,8,9,2351.45,0.07,0,-0.92,-5.399,365.098
45,46,9,10,-31449.53,0.33,0,6.92,78.398,365.098
45,46,10,11,-25180.42,0.41,0,-6.43,68.308,365.098
45,46,11,12,-4141.5,0.97,0,27.2,12.346,367.757
45,46,12,13,36695.41,0.43,0,-12.23,-119.637,367.757
45,46,13,14,8778.42,0.42,0,-13.28,-31.391,367.757
45,46,14,15,9182.77,0.26,0,-33.15,-36.122,367.757
45,46,15,16,5345.26,0.24,0,12.26,-23.199,367.757
45,46,16,17,-43.68,6.08,0,12.51,0.21,367.757
45,46,17,18,851.12,0.41,0,14.36,-4.544,367.757
45,46,18,19,-1614.42,0.12,0,3.96,9.615,367.757
45,46,19,20,-42.9,2.44,0,3,0.286,367.757
45,46,20,21,187.67,0.57,0,-37.05,-1.408,367.757
45,46,21,22,-6965.56,0.04,0,35.88,59.29,369.028
45,46,22,23,-11053.68,0.06,0,15.35,106.92,369.028
45,46,23,24,-12436.55,0.03,0,3.68,137.479,369.028
45,46,24,25,-23536.46,0.18,0,18.19,299.212,369.028
45,46,25,26,19172.47,0.11,0,-33.76,-282.218,369.028
45,46,26,27,13342.88,0.1,0,-21.73,-229.141,369.028
45,46,27,28,3757.56,0.07,0,22.51,-75.917,369.028
45,46,28,29,-379.41,0.14,0,9.66,9.103,369.028
45,46,29,30,-176.14,0.1,0,-11.56,5.071,369.028
45,46,30,31,921.62,0.07,0,-8.26,-32.22,369.028
45,46,31,32,-148.29,0.1,0,-12.6,6.4,370.161
45,46,32,33,-104.49,0.08,0,-11.92,5.637,370.161
45,46,33,34,-457.86,0.06,0,19.87,31.438,370.161
45,46,34,35,-433.32,0.03,0,-26.78,38.679,370.161
45,46,35,36,-190.17,0.22,0,21.35,22.633,370.161
45,46,36,37,-579.13,4.15,0,9.83,94.773,370.161
45,46,37,38,18.35,34.06,0,-32.74,-4.29,370.161
45,46,38,39,347.52,1.92,0,-0.81,-121.864,370.161
45,46,39,40,146.97,4.53,0,-55.46,-82.462,370.161
45,46,40,41,-124.4,4.05,0,30.97,122.149,370.161
45,46,41,42,28.98,4.18,0,-14.13,-53.157,345.797
45,46,42,43,10.38,1.53,0,34,-47.611,345.797
45,46,43,44,106.62,0.07,0,-291.32,-1955.89,345.797
45,46,44,47,358.91,0.2,0,276.21,267.926,4.69
45,46,47,48,686.73,0.15,0,-17.2,-170.883,4.69
45,46,48,1,405.07,0.15,0,64.98,-50.55,4.69
46,47,1,2,568001.69,0.18,0,5.41,-664.606,334.801
46,47,2,3,635314.56,0.17,0,68.7,-795.199,334.801
46,47,3,4,302695.59,0.11,0,-83.56,-405.971,334.801
46,47,4,5,-11383.07,0.04,0,1.37,16.382,334.801
46,47,5,6,8180.8,0.35,0,-8.16,-12.658,334.801
46,47,6,7,79382.98,0.15,0,11.52,-132.263,334.801
46,47,7,8,2580.84,0.09,0,-26.55,-4.64,334.801
46,47,8,9,2946.32,0.17,0,-1.56,-5.726,334.801
46,47,9,10,-44370.3,0.12,0,6.61,93.418,334.801
46,47,10,11,-36277.37,0.11,0,-6.96,82.929,334.801
46,47,11,12,-8747.37,0.14,0,26.67,21.884,336.703
46,47,12,13,48239.85,0.12,0,-10.94,-131.659,336.703
46,47,13,14,13297.35,0.08,0,-12.74,-39.692,336.703
46,47,14,15,15057.82,0.14,0,-32.59,-49.298,336.703
46,47,15,16,9142.17,0.15,0,12.71,-32.926,336.703
46,47,16,17,-318.54,0.67,0,12.92,1.266,336.703
46,47,17,18,1239.54,0.05,0,14.41,-5.454,336.703
46,47,18,19,-3390.02,0.14,0,4.66,16.572,336.703
46,47,19,20,-358.03,0.35,0,3.07,1.952,336.703
46,47,20,21,158.78,0.95,0,-36.64,-0.97,336.703
46,47,21,22,-14519.65,0.1,0,33.02,100.161,338.067
46,47,22,23,-22864.15,0.1,0,10.82,178.287,338.067
46,47,23,24,-26379.72,0.09,0,-2.54,233.756,338.067
46,47,24,25,-74508.59,0.04,0,13.49,754.548,338.067
46,47,25,26,51996.37,0.11,0,-22.44,-605.556,338.067
46,47,26,27,34928.86,0.11,0,-13.42,-471.014,338.067
46,47,27,28,9627.78,0.1,0,25.62,-151.469,338.067
46,47,28,29,-676.83,0.19,0,9.57,12.527,338.067
46,47,29,30,-179.81,0.23,0,-11.93,3.952,338.067
46,47,30,31,2273.7,0.11,0,-7.05,-59.97,338.067
46,47,31,32,-224.51,0.08,0,-12.85,7.211,339.034
46,47,32,33,-164.8,0.2,0,-12.3,6.515,339.034
46,47,33,34,-925.85,0.1,0,17.36,45.749,339.034
46,47,34,35,-838.81,0.05,0,-29.28,52.752,339.034
46,47,35,36,-314.45,0.35,0,19.85,25.708,339.034
46,47,36,37,-1668.32,1.46,0,-4.24,181.86,339.034
46,47,37,38,145.23,0.59,0,-27.1,-21.767,339.034
46,47,38,39,416.91,0.6,0,-3.44,-89.271,339.034
46,47,39,40,176.59,1.87,0,-48.13,-56.717,339.034
46,47,40,41,42.17,5.73,0,34.72,-21.672,339.034
46,47,41,42,-13.49,1.58,0,1.68,12.161,339.867
46,47,42,43,-19.75,0.49,0,20.15,35.603,339.867
46,47,43,44,110.26,0.19,0,-140.75,-496.999,339.867
46,47,44,45,470.71,0.08,0,-197.68,-8487.055,339.867
46,47,45,1,413.83,1.12,0,351.82,49.898,1.517
46,47,1,48,506.82,0.17,0,-137.99,61.229,1.517
47,48,1,2,1265107.75,0.19,0,19.24,-1294.094,312.663
47,48,2,3,593203.88,0.17,0,82.2,-648.198,312.663
47,48,3,4,201944.11,0.21,0,-74.58,-236.052,312.663
47,48,4,5,1157.87,3.06,0,0.7,-1.45,312.663
47,48,5,6,12841.98,0.42,0,-8.72,-17.259,312.663
47,48,6,7,42245.94,0.03,0,13.47,-61.046,312.663
47,48,7,8,2603.77,0.16,0,-27.22,-4.051,312.663
47,48,8,9,1579.46,0.41,0,-2.25,-2.652,312.663
47,48,9,10,-15957.03,0.12,0,4.34,28.962,312.663
47,48,10,11,-13921.04,0.21,0,-8.76,27.372,312.663
47,48,11,12,-10060.63,0.28,0,25.72,21.585,314.229
47,48,12,13,1515.63,4.68,0,-7.06,-3.539,314.229
47,48,13,14,6724.45,0.21,0,-10.83,-17.128,314.229
47,48,14,15,11366.28,0.16,0,-30.94,-31.663,314.229
47,48,15,16,7873.78,0.16,0,14.04,-24.058,314.229
47,48,16,17,-1178.97,0.37,0,13.69,3.963,314.229
47,48,17,18,246.11,1.32,0,15.32,-0.913,314.229
47,48,18,19,-5287.09,0.16,0,4.8,21.71,314.229
47,48,19,20,-1415.51,0.16,0,3.64,6.458,314.229
47,48,20,21,-572.24,0.7,0,-35.84,2.912,314.229
47,48,21,22,-21612.05,0.14,0,28.73,123.733,315.668
47,48,22,23,-35078.94,0.14,0,4.07,225.953,315.668
47,48,23,24,-45411.54,0.14,0,-12.19,330.644,315.668
47,48,24,25,-149341.47,0.07,0,-1.1,1235.669,315.668
47,48,25,26,112143.12,0.12,0,-12.26,-1060.428,315.668
47,48,26,27,56997.88,0.14,0,-3.62,-619.824,315.668
47,48,27,28,15040.4,0.13,0,29.23,-189.381,315.668
47,48,28,29,-312.54,0.63,0,8.07,4.591,315.668
47,48,29,30,326.92,0.26,0,-11.91,-5.65,315.668
47,48,30,31,3235.44,0.14,0,-2.29,-66.401,315.668
47,48,31,32,2.76,9.95,0,-14.11,-0.068,317.472
47,48,32,33,-61,0.67,0,-11.26,1.835,317.472
47,48,33,34,-869.54,0.15,0,16.19,32.187,317.472
47,48,34,35,-619.94,0.2,0,-30.23,28.685,317.472
47,48,35,36,-76.16,1.94,0,20.71,4.485,317.472
47,48,36,37,-1735.86,6.77,0,-21.47,132.891,317.472
47,48,37,38,789.28,2.51,0,-24.98,-80.566,317.472
47,48,38,39,165.61,6.29,0,-3.24,-23.244,317.472
47,48,39,40,-304.46,7.75,0,-51.21,61.046,317.472
47,48,40,41,170.27,4.35,0,23.03,-51.21,317.472
47,48,41,42,234.14,1.51,0,0.86,-60.059,169.225
47,48,42,43,379.24,0.34,0,8.49,-170.234,169.225
47,48,43,44,368.77,0.05,0,-93.43,-331.067,169.225
47,48,44,45,552.75,0.03,0,-101.97,-1240.596,169.225
47,48,45,46,672.74,0,0,-8.14,-6039.648,169.225
1,48,2,3,555.25,0.07,0,79.77,6057.421,136.959
1,48,3,4,379.15,0.07,0,-92.05,1381.61,136.959
1,48,4,5,28.25,0.94,0,-4.32,51.637,136.959
1,48,5,6,226.07,0.27,0,12.55,249.122,136.959
1,48,6,7,279.18,0.13,0,18.51,206.385,136.959
1,48,7,8,28.8,1.14,0,-36.3,35.012,312.754
1,48,8,9,-100.55,0.88,0,-32.87,-92.584,312.754
1,48,9,10,-200.52,0.28,0,-19.82,-145.364,312.754
1,48,10,11,174.73,1.19,0,25.67,102.823,312.754
1,48,11,12,-1326.78,0.82,0,-98.93,-649.964,312.754
1,48,12,13,2136.19,0.6,0,158.67,889.934,312.754
1,48,13,14,7.41,0.65,0,-9.76,2.674,312.754
1,48,14,15,56.99,0.1,0,-30.01,18.114,312.754
1,48,15,16,40.45,0.09,0,14.38,11.494,312.754
1,48,16,17,-35.32,0.13,0,13.06,-9.098,312.754
1,48,17,18,-34.78,0.29,0,15.57,-8.241,313.318
1,48,18,19,-221.34,0.07,0,-0.7,-48.756,313.318
1,48,19,20,-111.22,0.11,0,2.48,-23.048,313.318
1,48,20,21,-96.67,0.07,0,-35.83,-19.063,313.318
1,48,21,22,-1313.43,0.05,0,28.29,-249.241,313.318
1,48,22,23,-3677.86,0.07,0,4.49,-679.124,313.318
1,48,23,24,-6330.43,0.08,0,-12.9,-1149.984,313.318
1,48,24,25,24783.2,0.09,0,26.5,4477.679,313.318
1,48,25,26,-6465.84,0.1,0,-13.51,-1174.582,313.318
1,48,26,27,-4158.25,0.1,0,-10.37,-767.829,313.318
1,48,27,28,-1114.88,0.1,0,26.59,-212.232,314.309
1,48,28,29,15,0.4,0,8.94,2.966,314.309
1,48,29,30,-54.47,0.15,0,-12.3,-11.322,314.309
1,48,30,31,-313.1,0.1,0,-6.27,-69.188,314.309
1,48,31,32,-18.22,0.18,0,-13.16,-4.331,314.309
1,48,32,33,-15.66,0.07,0,-11.53,-4.055,314.309
